price_per_sqm,down_payment_pct,subcity,district,sqm
44027.0,100.0,Gulele,08,81.0
41100.0,100.0,Yeka,10,384.0
40027.0,100.0,Yeka,10,384.0
53220.0,61.0,Yeka,10,384.0
60110.0,100.0,Yeka,08,739.0
99998.0,40.0,Yeka,08,739.0
55500.0,100.0,Yeka,08,739.0
51110.0,100.0,Yeka,08,591.0
62000.0,62.0,Yeka,08,591.0
45420.15,100.0,Yeka,08,591.0
61000.0,100.0,Yeka,08,594.0
51600.0,100.0,Yeka,08,594.0
49000.0,100.0,Yeka,08,594.0
65916.0,75.0,Yeka,08,622.0
42500.0,100.0,Yeka,08,622.0
40200.0,100.0,Yeka,08,622.0
50600.0,100.0,Yeka,08,596.0
36100.0,100.0,Yeka,08,596.0
53000.0,50.0,Yeka,08,596.0
51000.0,100.0,Yeka,05,1273.0
80000.0,40.0,Yeka,05,1273.0
23566.38,100.0,Yeka,05,1273.0
23525.0,60.0,Yeka,05,1798.0
24189.66,40.0,Yeka,05,1798.0
16000.0,40.0,Yeka,05,1798.0
109999.0,100.0,Yeka,09,2515.0
47000.0,100.0,Yeka,09,2515.0
83000.0,40.0,Yeka,09,2515.0
81000.0,40.0,Yeka,09,2493.0
47000.0,100.0,Yeka,09,2493.0
75000.0,40.0,Yeka,09,2493.0
86000.0,42.0,Yeka,09,2510.0
84000.0,40.0,Yeka,09,2510.0
49000.0,100.0,Yeka,09,2510.0
67000.0,70.0,Yeka,09,2503.0
81000.0,40.0,Yeka,09,2503.0
45000.0,100.0,Yeka,09,2503.0
82000.0,40.0,Yeka,09,1696.0
27100.0,100.0,Yeka,09,1696.0
25112.0,100.0,Yeka,09,1696.0
63111.0,100.0,Yeka,07,1615.0
55150.0,52.0,Yeka,07,1615.0
37777.0,50.0,Yeka,07,1615.0
33320.0,48.0,Lemi Kura,04,392.0
25100.0,80.0,Lemi Kura,04,392.0
19217.0,75.0,Lemi Kura,04,392.0
27000.0,100.0,Lemi Kura,04,392.0
36240.0,45.0,Lemi Kura,04,392.0
21212.21,100.0,Lemi Kura,04,392.0
28862.0,100.0,Lemi Kura,04,588.0
21389.0,100.0,Lemi Kura,04,588.0
21560.0,51.0,Lemi Kura,04,588.0
28740.0,100.0,Lemi Kura,04,653.0
13100.0,100.0,Lemi Kura,04,653.0
18775.0,55.0,Lemi Kura,04,653.0
22102.55,100.0,Lemi Kura,04,704.0
21306.82,100.0,Lemi Kura,04,704.0
31250.0,50.0,Lemi Kura,04,704.0
22500.0,100.0,Lemi Kura,04,551.0
21335.35,100.0,Lemi Kura,04,551.0
28250.3,52.0,Lemi Kura,04,551.0
65000.0,40.0,Lemi Kura,04,188.0
63431.0,40.0,Lemi Kura,04,188.0
32823.18,100.0,Lemi Kura,04,188.0
34112.0,100.0,Lemi Kura,04,223.0
23122.99,100.0,Lemi Kura,04,223.0
19612.0,100.0,Lemi Kura,04,223.0
27500.0,100.0,Lemi Kura,04,238.0
21856.0,100.0,Lemi Kura,04,238.0
26000.0,65.0,Lemi Kura,04,238.0
32421.0,85.0,Lemi Kura,04,250.0
28000.0,80.0,Lemi Kura,04,250.0
22650.0,100.0,Lemi Kura,04,250.0
28212.0,100.0,Lemi Kura,04,250.0
25200.0,100.0,Lemi Kura,04,250.0
24000.0,100.0,Lemi Kura,04,250.0
38200.0,58.0,Lemi Kura,04,250.0
21300.0,100.0,Lemi Kura,04,250.0
21212.19,100.0,Lemi Kura,04,250.0
31000.0,60.0,Lemi Kura,04,250.0
28101.0,70.0,Lemi Kura,04,250.0
20670.0,100.0,Lemi Kura,04,250.0
24750.0,100.0,Lemi Kura,04,250.0
23001.0,100.0,Lemi Kura,04,250.0
22130.0,100.0,Lemi Kura,04,250.0
32000.0,100.0,Lemi Kura,04,250.0
30500.0,100.0,Lemi Kura,04,250.0
21369.99,100.0,Lemi Kura,04,250.0
30900.0,70.0,Lemi Kura,04,250.0
17360.0,100.0,Lemi Kura,04,250.0
16127.59,100.0,Lemi Kura,04,250.0
25000.0,100.0,Lemi Kura,04,250.0
22522.0,100.0,Lemi Kura,04,250.0
29000.0,60.0,Lemi Kura,04,250.0
35000.0,60.0,Lemi Kura,04,343.0
18209.86,80.0,Lemi Kura,04,343.0
12320.0,100.0,Lemi Kura,04,343.0
16255.19,100.0,Lemi Kura,04,299.0
17100.0,80.0,Lemi Kura,04,299.0
12012.0,100.0,Lemi Kura,04,299.0
18661.42,100.0,Lemi Kura,04,381.0
27185.36,51.0,Lemi Kura,04,381.0
24001.99,60.0,Lemi Kura,04,381.0
21250.0,100.0,Lemi Kura,04,334.0
20401.0,100.0,Lemi Kura,04,334.0
18020.0,100.0,Lemi Kura,04,334.0
21750.0,100.0,Lemi Kura,04,308.0
20901.25,100.0,Lemi Kura,04,308.0
19581.0,100.0,Lemi Kura,04,308.0
22551.0,100.0,Lemi Kura,04,332.0
27000.0,50.0,Lemi Kura,04,332.0
12127.0,100.0,Lemi Kura,04,332.0
37011.0,60.0,Lemi Kura,04,188.0
25366.0,100.0,Lemi Kura,04,188.0
22101.0,100.0,Lemi Kura,04,188.0
22250.55,100.0,Lemi Kura,04,188.0
22010.0,100.0,Lemi Kura,04,188.0
30000.0,60.0,Lemi Kura,04,188.0
28024.0,100.0,Lemi Kura,,
40123.0,40.0,Lemi Kura,04,188.0
24019.0,100.0,Lemi Kura,04,188.0
41500.0,100.0,Lemi Kura,04,188.0
29889.0,100.0,Lemi Kura,04,188.0
26021.0,100.0,Lemi Kura,04,188.0
11000.0,100.0,Lemi Kura,04,350.0
9000.0,100.0,Lemi Kura,04,350.0
13100.0,50.0,Lemi Kura,04,350.0
16500.35,100.0,Lemi Kura,04,299.0
15289.0,100.0,Lemi Kura,04,299.0
20125.0,54.0,Lemi Kura,04,299.0
25578.0,50.0,Lemi Kura,04,315.0
12721.0,100.0,Lemi Kura,04,315.0
10295.0,100.0,Lemi Kura,04,315.0
35521.0,100.0,Lemi Kura,04,323.0
26121.23,100.0,Lemi Kura,04,323.0
20000.0,100.0,Lemi Kura,04,323.0
15280.65,100.0,Lemi Kura,04,319.0
23221.0,48.0,Lemi Kura,04,319.0
12990.0,100.0,Lemi Kura,04,319.0
20191.21,100.0,Lemi Kura,4,314.0
15016.0,100.0,Lemi Kura,4,314.0
13777.0,100.0,Lemi Kura,4,314.0
27000.0,100.0,Lemi Kura,04,310.0
17999.95,100.0,Lemi Kura,04,310.0
26700.0,50.0,Lemi Kura,04,310.0
17020.5,100.0,Lemi Kura,04,240.0
14166.66,100.0,Lemi Kura,04,240.0
19666.0,42.0,Lemi Kura,04,240.0
32295.0,86.0,Lemi Kura,04,237.0
17721.22,100.0,Lemi Kura,04,237.0
21097.04,80.0,Lemi Kura,04,237.0
23777.0,100.0,Lemi Kura,04,237.0
35151.0,51.0,Lemi Kura,04,237.0
16821.23,100.0,Lemi Kura,04,237.0
19213.0,65.0,Lemi Kura,04,233.0
10779.75,100.0,Lemi Kura,04,233.0
5233.21,100.0,Lemi Kura,04,233.0
35000.0,70.0,Lemi Kura,04,225.0
29999.0,90.0,Lemi Kura,04,225.0
31112.0,51.0,Lemi Kura,04,225.0
45129.0,60.0,Lemi Kura,,
13845.0,100.0,Lemi Kura,04,284.0
12200.0,100.0,Lemi Kura,04,284.0
21250.0,70.0,Lemi Kura,04,308.0
14660.0,100.0,Lemi Kura,04,308.0
12050.0,100.0,Lemi Kura,04,308.0
31075.0,50.0,Lemi Kura,04,398.0
14777.0,85.0,Lemi Kura,04,398.0
11050.0,100.0,Lemi Kura,04,398.0
21550.0,100.0,Akaki Kality,9,586.0
18100.0,100.0,Akaki Kality,9,586.0
21312.55,100.0,Akaki Kality,9,586.0
18500.0,100.0,Akaki Kality,9,511.0
26000.0,100.0,Akaki Kality,9,511.0
25125.75,100.0,Akaki Kality,9,511.0
46100.0,100.0,Akaki Kality,4,132.0
31529.0,100.0,Akaki Kality,4,132.0
36519.12,100.0,Akaki Kality,4,132.0
42107.07,100.0,Akaki Kality,4,132.0
29385.0,100.0,Akaki Kality,4,132.0
27160.0,100.0,Akaki Kality,4,132.0
42111.0,100.0,Akaki Kality,4,173.0
26026.26,100.0,Akaki Kality,4,173.0
25456.25,100.0,Akaki Kality,4,173.0
44700.0,100.0,Akaki Kality,4,170.0
21150.0,100.0,Akaki Kality,4,170.0
17286.0,100.0,Akaki Kality,4,170.0
17621.0,100.0,Akaki Kality,4,609.0
16100.0,100.0,Akaki Kality,4,609.0
8550.0,100.0,Akaki Kality,4,609.0
17321.0,100.0,Akaki Kality,4,803.0
12880.0,100.0,Akaki Kality,4,803.0
12100.0,100.0,Akaki Kality,4,803.0
27000.0,100.0,Akaki Kality,4,667.0
15657.0,100.0,Akaki Kality,4,667.0
13000.0,100.0,Akaki Kality,4,667.0
28333.0,100.0,Akaki Kality,4,714.0
16629.0,100.0,Akaki Kality,4,714.0
8000.0,100.0,Akaki Kality,4,714.0
29008.25,100.0,Akaki Kality,4,606.0
26733.0,100.0,Akaki Kality,4,606.0
21550.0,100.0,Akaki Kality,4,606.0
23200.0,100.0,Akaki Kality,1,540.0
16000.0,100.0,Akaki Kality,1,540.0
10088.0,100.0,Akaki Kality,1,540.0
30160.0,100.0,Akaki Kality,1,473.0
18777.0,100.0,Akaki Kality,1,473.0
18300.0,100.0,Akaki Kality,1,473.0
23226.0,100.0,Akaki Kality,1,412.0
29500.0,100.0,Akaki Kality,1,412.0
10990.62,100.0,Akaki Kality,1,412.0
42251.21,100.0,Akaki Kality,1,154.0
33333.33,100.0,Akaki Kality,1,154.0
37121.0,100.0,Akaki Kality,1,154.0
45621.19,100.0,Akaki Kality,1,127.0
32283.46,100.0,Akaki Kality,1,127.0
45012.0,100.0,Akaki Kality,1,127.0
31520.0,100.0,Akaki Kality,4,217.0
21510.0,100.0,Akaki Kality,4,217.0
21200.0,100.0,Akaki Kality,4,217.0
25699.0,100.0,Akaki Kality,,1309.0
9950.5,100.0,Akaki Kality,,1309.0
9629.0,100.0,Akaki Kality,,1309.0
26301.0,100.0,Akaki Kality,,
13233.0,100.0,Akaki Kality,,1225.0
11493.83,100.0,Akaki Kality,,1225.0
25215.0,100.0,Akaki Kality,4,244.0
25000.0,100.0,Akaki Kality,4,244.0
41113.0,100.0,Akaki Kality,4,244.0
27659.0,100.0,Akaki Kality,4,250.0
20100.0,100.0,Akaki Kality,4,250.0
10000.0,100.0,Akaki Kality,4,250.0
27621.0,100.0,Akaki Kality,4,350.0
25511.0,100.0,Akaki Kality,4,350.0
25000.0,100.0,Akaki Kality,4,350.0
26775.0,100.0,Akaki Kality,4,350.0
17000.0,100.0,Akaki Kality,4,350.0
12910.0,100.0,Akaki Kality,4,350.0
26109.0,100.0,Akaki Kality,2,1728.0
18619.0,100.0,Akaki Kality,2,1728.0
14557.0,100.0,Akaki Kality,2,1728.0
21557.0,100.0,Akaki Kality,2,958.0
20799.0,100.0,Akaki Kality,2,958.0
17021.0,100.0,Akaki Kality,2,958.0
25000.0,100.0,Akaki Kality,,199.0
28550.0,100.0,Akaki Kality,,199.0
20200.0,100.0,Akaki Kality,,199.0
19800.0,100.0,Akaki Kality,,202.0
26177.77,100.0,Akaki Kality,,202.0
28000.0,100.0,Akaki Kality,,202.0
22621.0,100.0,Akaki Kality,,204.0
22000.0,100.0,Akaki Kality,,204.0
17000.0,100.0,Akaki Kality,,204.0
30299.0,100.0,Akaki Kality,,260.0
24700.0,100.0,Akaki Kality,,260.0
34000.0,100.0,Akaki Kality,,260.0
45121.19,100.0,Akaki Kality,,148.0
41550.0,100.0,Akaki Kality,,148.0
35100.0,100.0,Akaki Kality,,148.0
45600.0,100.0,Akaki Kality,,147.0
45083.5,100.0,Akaki Kality,,147.0
49110.0,100.0,Akaki Kality,,147.0
33520.0,100.0,Akaki Kality,,145.0
31513.0,100.0,Akaki Kality,,145.0
31500.0,100.0,Akaki Kality,,145.0
33621.0,100.0,Akaki Kality,,142.0
28212.0,100.0,Akaki Kality,,142.0
27988.0,100.0,Akaki Kality,,142.0
38735.0,100.0,Akaki Kality,,142.0
35629.0,100.0,Akaki Kality,,142.0
31160.0,100.0,Akaki Kality,,142.0
25725.33,100.0,Akaki Kality,,549.0
21000.0,100.0,Akaki Kality,,549.0
15331.87,100.0,Akaki Kality,,549.0
21110.0,100.0,Akaki Kality,,533.0
14619.0,100.0,Akaki Kality,,533.0
21150.0,100.0,Akaki Kality,,533.0
28127.0,100.0,Akaki Kality,,1439.0
16621.0,100.0,Akaki Kality,,1439.0
14100.98,100.0,Akaki Kality,,1439.0
14100.98,100.0,Akaki Kality,,1337.0
17000.0,100.0,Akaki Kality,,1337.0
11594.0,100.0,Akaki Kality,,1337.0
25021.0,100.0,Akaki Kality,,145.0
20170.0,100.0,Akaki Kality,,145.0
14023.0,100.0,Akaki Kality,,145.0
32999.0,100.0,Akaki Kality,,145.0
27100.0,100.0,Akaki Kality,,145.0
21030.0,100.0,Akaki Kality,,145.0
40271.25,100.0,Akaki Kality,,144.0
28675.0,100.0,Akaki Kality,,144.0
28645.0,100.0,Akaki Kality,,144.0
28888.0,100.0,Akaki Kality,,148.0
27150.0,100.0,Akaki Kality,,148.0
35653.0,100.0,Akaki Kality,,148.0
32298.99,100.0,Akaki Kality,,144.0
31500.0,100.0,Akaki Kality,,144.0
27800.99,100.0,Akaki Kality,,144.0
37511.0,100.0,Akaki Kality,,148.0
37290.0,100.0,Akaki Kality,,148.0
30558.0,100.0,Akaki Kality,,148.0
28210.0,100.0,Akaki Kality,,144.0
27100.0,100.0,Akaki Kality,,144.0
31112.5,100.0,Akaki Kality,,144.0
29100.0,100.0,Akaki Kality,,148.0
23755.0,100.0,Akaki Kality,,148.0
21216.0,100.0,Akaki Kality,,148.0
51115.0,100.0,Akaki Kality,8,125.0
27253.21,100.0,Akaki Kality,8,125.0
23250.0,100.0,Akaki Kality,8,125.0
28000.0,100.0,Akaki Kality,8,125.0
27444.0,100.0,Akaki Kality,8,125.0
40000.0,100.0,Akaki Kality,8,125.0
37280.0,100.0,Akaki Kality,8,125.0
22300.0,100.0,Akaki Kality,8,125.0
25602.0,100.0,Akaki Kality,8,125.0
40125.0,100.0,Akaki Kality,8,125.0
35555.0,100.0,Akaki Kality,8,125.0
21000.0,100.0,Akaki Kality,8,125.0
24364.0,100.0,Akaki Kality,8,125.0
21021.0,100.0,Akaki Kality,8,125.0
21000.0,100.0,Akaki Kality,8,125.0
25000.0,100.0,Akaki Kality,8,125.0
22199.0,100.0,Akaki Kality,8,125.0
21000.0,100.0,Akaki Kality,8,125.0
38554.23,100.0,Akaki Kality,8,125.0
26100.0,100.0,Akaki Kality,8,125.0
25685.0,100.0,Akaki Kality,8,125.0
26156.99,100.0,Akaki Kality,8,125.0
21612.0,100.0,Akaki Kality,8,125.0
15000.0,100.0,Akaki Kality,8,125.0
45000.0,100.0,Akaki Kality,8,125.0
18400.0,100.0,Akaki Kality,8,125.0
16121.0,100.0,Akaki Kality,8,125.0
31800.0,100.0,Akaki Kality,,
41116.0,100.0,Akaki Kality,8,125.0
25100.0,100.0,Akaki Kality,8,125.0
48120.0,100.0,Akaki Kality,8,125.0
25512.0,100.0,Akaki Kality,8,125.0
21200.0,100.0,Akaki Kality,8,125.0
39800.0,100.0,Akaki Kality,8,125.0
29100.0,100.0,Akaki Kality,8,125.0
22205.0,100.0,Akaki Kality,8,125.0
24550.0,100.0,Akaki Kality,,125.0
22689.0,100.0,Akaki Kality,,125.0
32500.0,40.0,Akaki Kality,,125.0
30101.0,100.0,Akaki Kality,,125.0
24000.0,100.0,Akaki Kality,,125.0
15125.0,100.0,Akaki Kality,,125.0
32255.0,100.0,Akaki Kality,,186.0
26888.0,100.0,Akaki Kality,,186.0
36565.0,60.0,Akaki Kality,,186.0
43500.0,55.0,Akaki Kality,,153.0
16990.9,100.0,Akaki Kality,,153.0
16878.0,100.0,Akaki Kality,,153.0
20051.0,100.0,Akaki Kality,,227.0
21137.0,60.0,Akaki Kality,,227.0
15500.0,100.0,Akaki Kality,,227.0
18100.0,61.0,Akaki Kality,,567.0
16000.0,70.0,Akaki Kality,,567.0
12350.0,100.0,Akaki Kality,,567.0
18779.0,100.0,Akaki Kality,,500.0
16700.0,100.0,Akaki Kality,,500.0
20111.0,45.0,Akaki Kality,,500.0
29050.0,100.0,Akaki Kality,,245.0
20461.0,100.0,Akaki Kality,,245.0
19500.0,100.0,Akaki Kality,,245.0
26723.0,100.0,Akaki Kality,1,311.0
16689.0,100.0,Akaki Kality,1,311.0
16088.0,100.0,Akaki Kality,1,311.0
61000.0,100.0,Akaki Kality,,240.0
39145.0,100.0,Akaki Kality,,240.0
31390.0,100.0,Akaki Kality,,240.0
31124.0,100.0,Akaki Kality,,280.0
29001.0,100.0,Akaki Kality,,280.0
34100.0,81.0,Akaki Kality,,280.0
23233.0,100.0,Akaki Kality,,583.0
16210.0,100.0,Akaki Kality,,583.0
13740.0,100.0,Akaki Kality,,583.0
21321.0,100.0,Akaki Kality,,590.0
17100.0,100.0,Akaki Kality,,590.0
13300.0,100.0,Akaki Kality,,590.0
18100.0,100.0,Akaki Kality,,539.0
15000.0,100.0,Akaki Kality,,539.0
14842.31,60.0,Akaki Kality,,539.0
25200.0,100.0,Akaki Kality,,492.0
23221.0,100.0,Akaki Kality,,492.0
22560.97,100.0,Akaki Kality,,492.0
25000.0,100.0,Akaki Kality,,590.0
23221.0,100.0,Akaki Kality,,590.0
19210.0,100.0,Akaki Kality,,590.0
22600.0,100.0,Akaki Kality,,431.0
19145.0,100.0,Akaki Kality,,431.0
18601.8,100.0,Akaki Kality,,431.0
27120.0,100.0,Akaki Kality,,554.0
23360.0,100.0,Akaki Kality,,554.0
25025.0,80.0,Akaki Kality,,554.0
69369.36,40.0,Akaki Kality,,100.0
41221.0,100.0,Akaki Kality,,100.0
38000.0,100.0,Akaki Kality,,100.0
65048.59,70.0,Akaki Kality,,103.0
45166.0,100.0,Akaki Kality,,103.0
70100.0,45.0,Akaki Kality,,103.0
35155.65,100.0,Akaki Kality,,150.0
32479.0,100.0,Akaki Kality,,150.0
28150.0,85.0,Akaki Kality,,150.0
25529.0,100.0,Akaki Kality,,150.0
27210.76,56.0,Akaki Kality,,150.0
16711.0,100.0,Akaki Kality,,150.0
43505.0,70.0,Akaki Kality,,150.0
27629.0,100.0,Akaki Kality,,150.0
26806.66,100.0,Akaki Kality,,150.0
30677.0,100.0,Akaki Kality,,150.0
28121.0,100.0,Akaki Kality,,150.0
27350.0,100.0,Akaki Kality,,150.0
35000.0,80.0,Akaki Kality,,150.0
26846.66,100.0,Akaki Kality,,150.0
24250.0,100.0,Akaki Kality,,150.0
47000.0,65.0,Akaki Kality,,152.0
27769.73,100.0,Akaki Kality,,152.0
25121.0,100.0,Akaki Kality,,152.0
36312.9,100.0,Akaki Kality,,179.0
27850.0,100.0,Akaki Kality,,179.0
27629.0,100.0,Akaki Kality,,179.0
41000.0,100.0,Akaki Kality,,127.0
34345.0,100.0,Akaki Kality,,127.0
32050.0,100.0,Akaki Kality,,127.0
65100.0,40.0,Akaki Kality,,129.0
28016.0,100.0,Akaki Kality,,129.0
41192.89,60.0,Akaki Kality,,129.0
31000.0,100.0,Akaki Kality,,130.0
40100.0,48.0,Akaki Kality,,130.0
25163.0,100.0,Akaki Kality,,130.0
27600.0,100.0,Akaki Kality,,132.0
31000.0,50.0,Akaki Kality,,132.0
21276.5,40.0,Akaki Kality,,132.0
36100.0,100.0,Akaki Kality,,133.0
35000.0,60.0,Akaki Kality,,133.0
23330.0,100.0,Akaki Kality,,133.0
33830.0,100.0,Akaki Kality,,134.0
41300.0,70.0,Akaki Kality,,134.0
31685.0,100.0,Akaki Kality,,134.0
38000.0,100.0,Akaki Kality,,136.0
51619.0,60.0,Akaki Kality,,136.0
27777.0,100.0,Akaki Kality,,136.0
47000.0,65.0,Akaki Kality,,
36501.0,85.0,Akaki Kality,,137.0
26199.9,85.0,Akaki Kality,,137.0
32301.0,100.0,Akaki Kality,,278.0
27099.94,100.0,Akaki Kality,,278.0
19889.0,100.0,Akaki Kality,,278.0
27109.8,100.0,Akaki Kality,,278.0
38019.21,40.0,Akaki Kality,,278.0
22151.78,100.0,Akaki Kality,,278.0
48110.0,71.0,Akaki Kality,,141.0
27227.0,100.0,Akaki Kality,,141.0
25531.92,100.0,Akaki Kality,,141.0
41100.0,100.0,Akaki Kality,,141.0
37387.34,77.0,Akaki Kality,,141.0
36171.0,75.0,Akaki Kality,,141.0
43151.0,100.0,Akaki Kality,,141.0
39785.0,100.0,Akaki Kality,,141.0
36000.0,80.0,Akaki Kality,,141.0
33333.33,100.0,Akaki Kality,,141.0
30500.0,100.0,Akaki Kality,,141.0
36112.0,76.0,Akaki Kality,,141.0
32210.0,81.0,Akaki Kality,,141.0
27125.0,90.0,Akaki Kality,,141.0
28000.0,76.0,Akaki Kality,,141.0
41265.0,100.0,Akaki Kality,,141.0
35460.0,100.0,Akaki Kality,,141.0
26250.0,100.0,Akaki Kality,,141.0
45665.0,100.0,Akaki Kality,,119.0
42019.0,100.0,Akaki Kality,,119.0
21660.0,100.0,Akaki Kality,,119.0
42058.82,100.0,Akaki Kality,,119.0
38121.06,100.0,Akaki Kality,,119.0
37100.0,100.0,Akaki Kality,,119.0
43695.0,74.0,Akaki Kality,,118.0
33411.11,100.0,Akaki Kality,,118.0
45000.0,50.0,Akaki Kality,,118.0
42381.36,100.0,Akaki Kality,,118.0
32220.0,100.0,Akaki Kality,,118.0
29962.63,100.0,Akaki Kality,,118.0
44605.01,100.0,Akaki Kality,,116.0
45000.0,75.0,Akaki Kality,,116.0
30175.0,100.0,Akaki Kality,,116.0
59200.0,40.0,Akaki Kality,,115.0
28500.0,100.0,Akaki Kality,,115.0
22000.0,100.0,Akaki Kality,,115.0
31933.0,100.0,Akaki Kality,,119.0
30016.0,100.0,Akaki Kality,,119.0
27444.0,100.0,Akaki Kality,,119.0
19750.0,65.0,Akaki Kality,,119.0
20150.0,40.0,Akaki Kality,,119.0
10000.0,100.0,Akaki Kality,,119.0
39100.0,100.0,Akaki Kality,,119.0
32550.0,100.0,Akaki Kality,,119.0
31100.0,100.0,Akaki Kality,,119.0
22876.0,100.0,Akaki Kality,,119.0
25210.0,75.0,Akaki Kality,,119.0
21000.0,100.0,Akaki Kality,,119.0
36000.0,100.0,Akaki Kality,,116.0
31000.0,100.0,Akaki Kality,,116.0
27012.0,100.0,Akaki Kality,,116.0
52115.0,55.0,Akaki Kality,,115.0
31459.0,100.0,Akaki Kality,,115.0
18923.0,100.0,Akaki Kality,,115.0
15742.59,100.0,Akaki Kality,,712.0
15555.0,100.0,Akaki Kality,,712.0
1312.0,100.0,Akaki Kality,,712.0
20500.0,60.0,Akaki Kality,,881.0
12211.0,40.0,Akaki Kality,,881.0
10200.0,45.0,Akaki Kality,,881.0
11621.0,40.0,Akaki Kality,,800.0
6189.0,100.0,Akaki Kality,,800.0
10001.0,42.0,Akaki Kality,,800.0
21150.0,60.0,Akaki Kality,,682.0
15021.0,50.0,Akaki Kality,,682.0
4850.0,100.0,Akaki Kality,,682.0
13000.0,100.0,Akaki Kality,,233.0
11000.0,100.0,Akaki Kality,,233.0
8000.0,100.0,Akaki Kality,,233.0
25775.0,100.0,Akaki Kality,,195.0
